Forest products total (USD),2005
Angola,
Botswana,
British Indian Ocean Territory,
Comoros,"4,304,000"
Kenya,
Lesotho,"9,244,000"
Madagascar,"75,339,000"
Malawi,
Mauritius,"26,293,000"
Mayotte,
Mozambique,
Namibia,
Reunion,533000
Seychelles,
South Africa,"340,000,000"
Swaziland,
Uganda,70000
Tanzania,
Zambia,
Zimbabwe,"59,047,000"
Algeria,"17,917,000"
Burkina Faso,"94,033,000"
Chad,"47,229,000"
Djibouti,
Egypt,"11,044,000"
Eritrea,
Ethiopia,"752,869,000"
Libya,
Mali,
Mauritania,
Morocco,"25,524,000"
Niger,"97,629,000"
Somalia,
Sudan,"1,153,795,000"
Tunisia,"127,812,000"
Western Sahara,583000
Benin,
Burundi,
Cameroon,
Cape Verde,
Central African Rep.,
"Congo, Rep.","242,636,000"
Cote d'Ivoire,"298,577,000"
"Congo, Dem. Rep.",
Equatorial Guinea,
Gabon,
Gambia,
Ghana,"31,265,000"
Guinea,
Guinea-Bissau,"17,000,000"
Liberia,
Nigeria,"2,002,718,000"
Rwanda,"35,295,000"
Saint Helena,
Sao Tome and Principe,
Senegal,"20,120,000"
Sierra Leone,
Togo,
China,"4,946,290,000"
"Korea, Dem. Rep.","114,450,000"
Japan,"2,899,006,000"
Mongolia,314000
"Korea, Rep.","1,154,061,000"
Bangladesh,"223,331,000"
Bhutan,"6,431,000"
Brunei,"3,162,000"
Cambodia,"21,586,000"
India,"395,799,000"
Indonesia,"2,159,679,000"
Laos,"61,157,000"
Malaysia,"2,150,000,000"
Maldives,
Myanmar,"901,655,000"
Nepal,"5,610,000"
Pakistan,"1,527,894,000"
Philippines,"60,994,000"
Singapore,
Sri Lanka,"81,280,000"
Thailand,59000
Timor-Leste,
Vietnam,"458,874,000"
Afghanistan,"167,609,000"
Armenia,"1,805,000"
Azerbaijan,
Bahrain,
Cyprus,451000
Georgia,
Iran,"118,217,000"
Iraq,
Israel,
Jordan,830000
Kazakhstan,
Kuwait,
Kyrgyzstan,701000
Lebanon,"1,750,000"
West Bank and Gaza,
Oman,"2,600,000"
Qatar,
Saudi Arabia,"1,960,000"
Syria,
Tajikistan,102000
Turkey,"748,644,000"
Turkmenistan,12000
United Arab Emirates,
Uzbekistan,342000
"Yemen, Rep.",
Albania,"110,915,000"
Andorra,
Austria,"1,175,000,000"
Belarus,"56,305,000"
Belgium,"141,857,000"
Bosnia and Herzegovina,
Bulgaria,"55,524,000"
Channel Islands,
Croatia,"263,681,000"
Czech Rep.,"1,408,310,000"
Denmark,"259,484,000"
Estonia,"292,979,000"
Faeroe Islands,
Finland,"2,920,457,000"
France,"33,000,000"
Germany,"191,650,000"
Gibraltar,
Greece,
Holy See,
Hungary,"363,202,000"
Iceland,454000
Ireland,"82,954,000"
Isle of Man,
Italy,
Latvia,
Liechtenstein,
Lithuania,"211,069,000"
Luxembourg,
Malta,
Monaco,
Netherlands,"51,513,000"
Norway,"502,013,000"
Poland,"885,040,000"
Portugal,
Moldova,
Romania,"422,120,000"
Russia,"1,983,400,000"
San Marino,
Serbia and Montenegro,"70,224,000"
Slovak Republic,"325,256,000"
Slovenia,"145,477,000"
Spain,"874,347,000"
Sweden,"3,177,560,000"
Switzerland,"364,946,000"
"Macedonia, FYR",
Ukraine,380000
United Kingdom,"451,733,000"
Anguilla,
Antigua and Barbuda,
Aruba,
Bahamas,
Barbados,
Bermuda,
British Virgin Islands,
Cayman Islands,
Cuba,"247,834,000"
Dominica,
Dominican Rep.,
Grenada,
Guadeloupe,
Haiti,
Jamaica,55000
Martinique,
Montserrat,
Netherlands Antilles,
Puerto Rico,
Saint Kitts and Nevis,
Saint Lucia,
Saint Vincent and the Grenadines,
Trinidad and Tobago,"6,872,000"
Turks and Caicos Islands,
Virgin Islands (U.S.),
Belize,
Costa Rica,"122,122,000"
El Salvador,
Guatemala,"196,819,000"
Honduras,"62,891,000"
Nicaragua,"43,280,000"
Panama,"6,591,000"
Canada,
Greenland,
Mexico,"596,829,000"
Saint-Pierre-et-Miquelon,
United States,"19,026,134,000"
American Samoa,
Australia,"1,178,600,000"
Cook Islands,350000
Fiji,"6,661,000"
French Polynesia,
Guam,
Kiribati,
Marshall Islands,
"Micronesia, Fed. Sts.",
Nauru,
New Caledonia,
New Zealand,"665,419,000"
Niue,
Northern Mariana Islands,
Palau,
Papua New Guinea,"6,330,000"
Pitcairn,
Samoa,32000
Solomon Islands,
Tokelau,
Tonga,
Tuvalu,
Vanuatu,
Wallis et Futuna,
Argentina,"143,731,000"
Bolivia,"49,541,000"
Brazil,"4,032,170,000"
Chile,"851,163,000"
Colombia,
Ecuador,"138,978,000"
Falkland Islands (Malvinas),
French Guiana,"6,815,000"
Guyana,
Paraguay,"478,426,000"
Peru,"4,409,000"
South Ossetia,
Suriname,"15,060,000"
Uruguay,"61,320,000"
Venezuela,"43,856,000"
