Lifetime risk per 1000 of maternal deaths,2005,2008,2010
Abkhazia,,,
Afghanistan,125,90.90909091,31.25
Akrotiri and Dhekelia,,,
Albania,2.040816327,0.588235294,0.4545454545
Algeria,4.545454545,2.941176471,2.325581395
American Samoa,,,
Andorra,,,
Angola,83.33333333,34.48275862,25.64102564
Anguilla,,,
Antigua and Barbuda,,,
Argentina,1.886792453,1.666666667,1.785714286
Armenia,1.020408163,0.526315789,0.5882352941
Aruba,,,
Australia,0.07518796992,0.135135135,0.1234567901
Austria,0.04651162791,0.06993007,0.05494505495
Azerbaijan,1.492537313,0.833333333,1
Bahamas,0.3703703704,1,0.9090909091
Bahrain,0.7692307692,0.454545455,0.5555555556
Bangladesh,19.60784314,9.090909091,5.882352941
Barbados,0.2272727273,0.909090909,0.7692307692
Belarus,0.2083333333,0.196078431,0.06134969325
Belgium,0.1282051282,0.091743119,0.1333333333
Belize,1.785714286,3.03030303,1.639344262
Benin,50,23.25581395,18.86792453
Bermuda,,,
Bhutan,18.18181818,5.882352941,4.761904762
Bolivia,11.23595506,6.666666667,7.142857143
Bosnia and Herzegovina,0.03448275862,0.107526882,0.08771929825
Botswana,7.692307692,5.555555556,4.545454545
Brazil,2.702702703,1.162790698,1.098901099
British Virgin Islands,,,
Brunei,0.3448275862,0.5,0.5263157895
Bulgaria,0.1351351351,0.172413793,0.1694915254
Burkina Faso,45.45454545,35.71428571,18.18181818
Burundi,62.5,40,32.25806452
Cambodia,20.83333333,9.090909091,6.666666667
Cameroon,41.66666667,28.57142857,32.25806452
Canada,0.09090909091,0.178571429,0.1923076923
Cape Verde,8.333333333,2.857142857,2.083333333
Cayman Islands,,,
Central African Republic,40,37.03703704,38.46153846
Chad,90.90909091,71.42857143,66.66666667
Channel Islands,,,
Chile,0.3125,0.5,0.4545454545
China,0.7692307692,0.666666667,0.5882352941
Christmas Island,,,
Cocos Island,,,
Colombia,3.448275862,2.173913043,2.325581395
Comoros,19.23076923,14.08450704,14.92537313
"Congo, Dem. Rep.",76.92307692,41.66666667,33.33333333
"Congo, Rep.",45.45454545,25.64102564,25.64102564
Cook Is,,,
Costa Rica,0.7142857143,0.909090909,0.7692307692
Cote d'Ivoire,37.03703704,22.72727273,18.86792453
Croatia,0.09523809524,0.192307692,0.243902439
Cuba,0.7142857143,0.714285714,1
Cyprus,0.15625,0.151515152,0.1587301587
Czech Republic,0.05524861878,0.117647059,0.0826446281
Czechoslovakia,,,
Denmark,0.05617977528,0.091743119,0.2222222222
Djibouti,28.57142857,10.75268817,7.142857143
Dominica,,,
Dominican Republic,4.347826087,3.125,4.166666667
East Germany,,,
Ecuador,5.882352941,3.703703704,2.857142857
Egypt,4.347826087,2.631578947,2.040816327
El Salvador,5.263157895,2.857142857,2.040816327
Equatorial Guinea,35.71428571,13.69863014,11.36363636
Eritrea,22.72727273,13.88888889,11.62790698
Eritrea and Ethiopia,,,
Estonia,0.3448275862,0.188679245,0.03984063745
Ethiopia,37.03703704,25,14.92537313
Faeroe Islands,,,
